求职者id,姓名,期望岗位,性别,年龄,居住地址,工作经验,自我评价,期望薪资低,期望薪资高,工作性质,期望行业,工作地区,到岗时间,简历关键词,学历,学科专业
1498147738557218816,张先生,"[""Hadoop大数据开发工程师""]",0,27,"[""北京市"",""北京市"",""昌平区""]",无经验,"网络工程专业，对大数据有一定的研究和实操；熟悉linux系统的shell编程；熟悉Hadoop、Hive、Spark、Flink框架；
担任过16年班长和学生会主席，拥有较强的团队领导能力
",8000,12000,1,"[""互联网""]","[""广东省"",""深圳市"",""罗湖区""]",1个月后到岗,['大数据开发'],本科 ,网络工程 
1496340730497597440,李先生,"[""数据分析师"",""其他"",""机器学习工程师""]",0,23,"[""河南省"",""安阳市"",""安阳县""]",无经验,"较好的计算机操作水平，喜爱钻研各类语言编程；
具有良好的学习能力，团队合作精神和独立处事能力，勇于开拓和创新；
诚实守信，人品优良，可长期踏实工作。
",6000,8000,1,"[""互联网""]","[""湖南省"",""湘潭市"",""湘潭县""]",,[],本科 ,数据科学与大数据技术 
1496330994284888064,头先生,"[""机器学习工程师""]",0,1,"[""天津市"",""天津市"",""和平区""]",4年工作经验,大大,7000,10000,1,"[""媒体""]","[""北京市"",""北京市"",""东城区""]",,[],,
1471049670871613440,赖先生,"[""Hadoop大数据开发工程师"",""数据分析师""]",0,25,"[""广东省"",""广州市"",""天河区""]",无经验,"自我评估：
本人成绩优良、认真刻苦、灵活创新，积极参与社会实践和软件项目锻炼，抓住每一个机会锻炼自己，希望找一份与专业相关的工作，并且在实践中不断学习、进步。
工作技能：
了解关系型数据库产品（SQL）进行数据库编程以及Spark，Hive，Hadoop等大数据开发技术，思路清晰，善于学习和",5000,7000,0,"[""数据服务""]","[""广东省"",""广州市"",""天河区""]",随时到岗,"['大数据开发', 'Hadoop', 'SQL', 'MySQL']",本科 ,信息与计算科学 
1468183620412899328,许女士,"[""Hadoop大数据开发工程师"",""数据分析师"",""其他""]",1,24,"[""广东省"",""深圳市"",""宝安区""]",无经验,"熟悉大数据开发技术，了解Hadoop、Hive、HBase、MySQL、Spark等大数据开发技术工具。
在校锻炼了自己的自学能力、分析问题和解决问题的能力、组织协调配合队员完成任务或项目的能力。
心态积极乐观，有很强的团队合作精神；自学能力较强，抗压能力强，敢于挑战难题，愿意尝试新的事物。",6000,10000,1,"[""互联网"",""医疗健康"",""通信设备""]","[""广东省"",""深圳市"",""南山区""]",随时到岗,[],本科 ,信息与计算科学 
1495664524416647168,施女士,"[""数据分析师"",""数据挖掘工程师"",""机器学习工程师""]",1,23,"[""广东省"",""汕头市"",""金平区""]",无经验,擅长运用python 等数据分析工具进行数据分析处理，挖掘特征潜在关联，并调用神经网络、决策树等回归分类模型 高效解决问题。 具备较好的学习能力和沟通协调能力，有效理解分析需求。,8000,10000,1,"[""不限""]","[""广东省"",""广州市"",""黄埔区""]",随时到岗,['数据分析'],本科 ,统计学 
1468149322909614080,戴先生,"[""其他""]",0,24,"[""广东省"",""广州市"",""天河区""]",无经验,"在校参加过小学义教，担任三年班干部宿管委员，在校参加校级爱心协会，多次参加绿色回收，手工品义卖等爱心活动，写过策划书。在大学四年宿舍长，宿舍多次获得“优胜宿舍”和“文明宿舍”以及“文明舍长”。
本人做事认真细心，乐观开朗，工作积极主动，有强烈的的责任心和团队精神，乐于助人等，活泼爱动。",7000,8000,1,"[""不限""]","[""广东省"",""广州市"",""天河区""]",时间待议,"['富有爱心', '有空时喜欢画画']",本科 ,信息与计算科学 
1467797054184095744,余先生,"[""数据分析师"",""数据挖掘工程师"",""机器学习工程师""]",0,24,"[""广东省"",""广州市"",""黄埔区""]",无经验,本人专注细心，尽职尽责，有耐心，具有良好的学习能力，愿意钻研技术，能够使用 python、R语言工具进行数据分析与数据挖掘，具有比较好的数据分析能力，对 TensorFlow、NLP自然语言处理、机器学习、计算机视觉方面有一定的学习，也掌握基本SQL语句。,6000,10000,0,"[""不限""]","[""广东省"",""广州市"",""天河区""]",时间待议,"['数据分析', '数据挖掘', '深度学习', '计算机视觉']",本科 ,应用统计学 
1493788610879684608,曾女士,"[""数据分析师"",""图像处理工程师"",""其他""]",1,23,"[""广东省"",""佛山市"",""顺德区""]",无经验,"1.思想端正，能吃苦耐劳，品行兼优、性格开朗、热爱生活
2.事业心强，追求成功和卓越，敢于面对风险，承担压力，乐于从事挑战性工作
3.工作踏实，严谨、专注、实际分析问题和处理问题的能力较强，工作的计划性、协调性及条理性较好，善于独立思考，有良好的团队意识",5000,9000,1,"[""不限""]","[""广东省"",""佛山市"",""顺德区""]",随时到岗,[],,
1469222105404014592,骆先生,"[""Hadoop大数据开发工程师""]",0,23,"[""广东省"",""广州市"",""黄埔区""]",无经验,"全日制本科大数据专业大四在读，拥有大数据相关培训经历，熟悉Java、Linux、Hadoop、Spark、Kafka、Elasticsearch等开源大数据开发技术及组件的运用。个人积极乐观，认真负责,拥有良好的沟通和协调能力，善于应变，有较强的学习能力，能够快速适应新环境。可连续实习六个月。",5000,6000,0,"[""不限""]","[""广东省"",""广州市"",""黄埔区""]",随时到岗,"['大数据开发', 'Hadoop', 'Spark', 'Kafka', 'Hive']",本科 ,数据科学与大数据技术 
1493072448155942912,陈女士,"[""数据分析师""]",1,25,"[""广东省"",""佛山市"",""南海区""]",无经验,"相关技能：较熟悉office系列、SQL、R、Python等软件、取得C1机动车驾驶证
自我评价：
1、具备良好的沟通能力，有良好的独立工作能力和总结分析能力；
2、为人诚实，工作严谨，思维清晰，有较强的敬业精神及执行能力;
3、活泼开朗，能吃苦耐劳，乐于学习，有信心胜任这一职位。

",3000,7000,1,"[""不限""]","[""广东省"",""广州市"",""黄埔区""]",随时到岗,[],本科 ,统计学 
1480370431885180928,威先生,"[""Hadoop大数据开发工程师""]",0,26,"[""广东省"",""广州市"",""天河区""]",3年工作经验,111,10000,15000,1,"[""不限""]","[""辽宁省"",""沈阳市"",""和平区""]",时间待议,"['啊哈', '牛啊', '老八', '王老六']",,
1470311341238648832,刘先生,"[""Hadoop大数据开发工程师"",""数据分析师""]",0,23,"[""广东省"",""广州市"",""海珠区""]",1年工作经验,"有电信行业上亿条海量数据的实习开发经验，大学所学专业是数据科学与大数据技术，熟练掌握sql语言，熟悉liunx操作命令，参加过泰迪杯数据挖掘挑战赛且获得了省级三等奖的成绩，使用过kettle等etl开源工具。使用过mysql等主流数据库,熟系liunx操作系统。了解hadoop大数据框架和hive,",6000,9000,0,"[""不限""]","[""广东省"",""广州市"",""天河区""]",随时到岗,[],本科 ,数据科学与大数据技术 
1491717866792288256,李先生,"[""其他""]",0,23,"[""广东省"",""潮州市"",""潮安区""]",无经验,"在校系统化学习并掌握了专业相关的理论和实践知识，学习工作时有细心负责的工作态度，熟悉电脑操作。
有着积极主动和热情开朗的性格和生动活泼的个人形象，性格随和、有着较强的亲和力，且本人虚心求，可塑性强，对于工作我相信我能快速融入工作和公司团体，并在实际工作中更好的学习提升自己。",6000,9000,0,"[""互联网""]","[""广东省"",""深圳市"",""宝安区""]",时间待议,[],,
1462718849626537984,丘女士,"[""数据分析师"",""数据挖掘工程师"",""算法工程师""]",1,23,"[""广东省"",""广州市"",""天河区""]",无经验,"本人积极向上，谨慎细心、条理性强；工作认真负责，充分发挥自己的思维和学习能力，不断完善自我，为公司创造实际价值。
大学四年时间，我对各种数据分析项目有足够的实操经历，熟练掌握Python等编程语言，熟练操作办公软件，热爱数据分析。
在校任职经历，培养了良好的组织协调、沟通交流、团队协作以及创新能力",5000,8000,1,"[""不限"",""互联网"",""金融""]","[""广东省"",""广州市"",""天河区""]",1周后到岗,[],本科 ,统计学 
1467792600214929408,周女士,"[""数据分析师"",""数据挖掘工程师"",""图像处理工程师""]",1,24,"[""广东省"",""广州市"",""天河区""]",无经验,本人为人诚恳，性格开朗，思维活跃，乐观向上，严以律己；学习自觉性高，目的性强，锐意进取，成绩处于中 上游水平，曾获二、三等奖学金；愿意虚心求学，为提高自身能力，积极参加竞赛、参与班干部竞选，曾担任副班长、 学生会宿管部干事，工作负责；有较强的责任心和集体荣誉感、团队意识和合作精神。,3000,6000,0,"[""不限""]","[""广东省"",""广州市"",""越秀区""]",随时到岗,"['Python', 'MySQL', 'NLP', '数据分析', '机器学习']",本科 ,统计学 
1490603291757903872,王先生,"[""Hadoop大数据开发工程师"",""其他""]",0,23,"[""广东省"",""广州市"",""天河区""]",无经验,"1：学习过Java与Scala编程语言，对于Python有一定了解，曾自学过几个月，并且如果工作需要，也可以在短时间内掌握一门新的编程语言的用法
2：对于Hadoop，Hbase，Hive等大数据技术有一定的了解
3：熟悉SQL语句，了解Mysql数据库，也愿意学习别的关系型数据库和非关系型数据库
",8000,11000,1,[],"[""广东省"",""广州市"",""天河区""]",2周后到岗,"['hadoop', 'hive', 'sql', 'Java', 'Spark']",,
1487239888775544832,林先生,"[""数据分析师""]",0,23,"[""广西壮族自治区"",""玉林市"",""陆川县""]",无经验,具备良好Python编程能力，能够灵活的使用office，PS，PR等工具。,4000,6000,1,"[""互联网""]","[""广东省"",""广州市"",""天河区""]",1周后到岗,['Python'],,
1487091440004759552,梁先生,"[""数据分析师"",""数据挖掘工程师"",""Hadoop大数据开发工程师""]",0,25,"[""广东省"",""广州市"",""番禺区""]",无经验,"本人好学上进，善于沟通，曾在大学期间担任文艺部部长，拥有一定的领导才能。面对困难的问题与处境都能很好地处理和化解。
本人性格外向积极，在团队协作时能很好的融入团队，在团队中独挡一面，同时当企业需要开辟新的领域时，也能带头当第一个吃苦的人。
本人对数据挖掘领域十分感兴趣，对数据挖掘领域技术的应用前景十",6000,11000,1,"[""不限"",""互联网"",""金融""]","[""广东省"",""广州市"",""番禺区""]",2周后到岗,[],,
1484369311995920384,反先生,"[""图像处理工程师""]",0,1,"[""天津市"",""天津市"",""和平区""]",4年工作经验,电饭锅和,5000,8000,1,"[""媒体""]","[""天津市"",""天津市"",""和平区""]",1周后到岗,[],,
1485077856240402432,王先生,"[""Hadoop大数据开发工程师"",""数据挖掘工程师""]",0,23,"[""广东省"",""广州市"",""天河区""]",无经验,"1：学习过Java与Scala编程语言，并且如果工作需要，也可以在短时间内掌握一门新的编程语言的用法
2：对于Hadoop，Hbase，Hive等大数据技术有一定的了解
3：连接Mysql数据库，也愿意学习别的关系型数据库和非关系型数据库，熟悉SQL语句
4：做事细心，写代码注释
5：愿意配合团队工",8000,11000,1,"[""互联网""]","[""广东省"",""广州市"",""天河区""]",2周后到岗,[],,
1483350550874554368,官女士,"[""数据分析师"",""数据挖掘工程师""]",1,41,"[""天津市"",""天津市"",""河西区""]",1年工作经验,132123123123123123123,4000,6000,1,"[""互联网""]","[""河北省"",""秦皇岛市"",""北戴河区""]",,"['666', '777']",,
1475685768210022400,常先生,"[""数据分析师""]",0,24,"[""北京市"",""北京市"",""东城区""]",无经验,努力,4000,6000,1,"[""不限""]","[""北京市"",""北京市"",""东城区""]",,[],,
1480029519657172992,彭先生,"[""Hadoop大数据开发工程师"",""数据挖掘工程师""]",0,25,"[""广东省"",""广州市"",""黄埔区""]",无经验,吃苦耐劳，学习能力强,4000,6000,1,[],"[""广东省"",""广州市"",""天河区""]",,[],,
1468148406491938816,杨女士,"[""数据分析师"",""其他""]",1,25,"[""广东省"",""广州市"",""天河区""]",无经验,本人工作积极认真，细心负责，能够运用办公自动化软件，善于在工作中提出问题、发现问题、解决问题，有较强的分析能力；勤奋好学，踏实肯干，认真负责，有很强的社会责任感；刚结束四个月泰迪公司大数据分析培训，学习时间朝九晚六，熟悉基本Python语言、MYSQL、hadoop、Linux等大数据平台基础经验。,6000,11000,0,"[""互联网"",""不限""]","[""广东省"",""广州市"",""天河区""]",2周后到岗,"['数据分析', 'MYSQL', '医疗健康', 'python']",本科 ,信息与计算科学 
